SaleDate,StoreID,ProductID,UnitsSold,Revenue
20/07/2019,1001,2004,8,59.12
09/09/2020,1005,2001,5,18.74
02/08/2018,1004,2001,10,58.34
07/12/2018,1004,2005,3,27.29
06/12/2018,1001,2017,8,43.62
29/04/2018,1004,2010,8,98.14
13/08/2021,1004,2017,3,24.37
01/03/2019,1002,2005,2,8.72
06/03/2021,1004,2013,3,16.38
18/12/2021,1003,2013,4,19.46
19/10/2022,1003,2012,4,22.56
19/11/2021,1003,2005,3,22.29
23/01/2022,1004,2009,10,41.88
11/05/2021,1003,2004,10,26.01
02/09/2022,1003,2014,2,27.22
28/11/2021,1005,2017,3,18.02
31/03/2019,1003,2002,9,42.24
05/01/2019,1004,2019,7,26.74
17/06/2021,1004,2019,3,21.2
18/12/2018,1005,2006,10,44.16
03/02/2018,1002,2016,2,9.75
02/05/2018,1001,2011,9,90.19
08/01/2021,1001,2018,6,24.6
03/12/2021,1002,2011,10,71.65
13/01/2022,1003,2017,3,19.27
13/09/2022,1004,2008,10,72.33
01/01/2019,1002,2015,7,58.78
07/03/2019,1002,2005,7,60.93
17/06/2022,1003,2010,5,48.04
15/03/2018,1005,2007,5,36.65
30/04/2019,1005,2014,8,74.27
28/03/2018,1003,2013,10,80.95
09/08/2018,1002,2014,7,51.24
20/10/2022,1004,2015,6,50.85
10/02/2022,1001,2006,6,26.64
30/05/2021,1004,2013,4,13.38
26/04/2022,1005,2016,4,15.88
24/08/2018,1005,2011,9,66.49
21/12/2021,1005,2012,8,47.82
21/12/2022,1005,2002,1,10.89
13/02/2020,1005,2003,2,6.89
28/10/2020,1004,2017,7,54.77
11/05/2019,1003,2010,6,46.8
30/11/2021,1005,2015,10,82.55
13/05/2019,1004,2005,2,16.84
16/06/2022,1003,2017,1,2.84
07/07/2018,1004,2001,4,15.76
10/01/2020,1001,2001,2,14.6
12/03/2018,1005,2012,9,113.45
20/08/2020,1004,2010,1,6.96
02/02/2018,1001,2018,5,36.24
17/12/2021,1001,2007,6,27.79
26/09/2022,1003,2020,2,7.67
22/03/2019,1003,2016,10,62.67
06/06/2021,1004,2006,6,33.78
20/12/2020,1001,2002,7,23.8
13/08/2018,1001,2018,7,44.74
28/08/2018,1004,2007,4,42.4
24/07/2022,1001,2019,3,24.36
17/06/2019,1001,2020,9,36.32
31/01/2020,1004,2020,1,5.85
18/07/2021,1002,2003,7,54.14
19/05/2020,1004,2004,5,17.77
22/09/2021,1003,2012,9,122.68
24/01/2019,1001,2003,5,15.21
02/11/2022,1002,2011,10,29.77
06/09/2019,1005,2007,6,71.47
16/08/2021,1004,2001,4,17.96
21/03/2021,1002,2005,5,26.1
24/01/2018,1003,2015,9,112.28
01/01/2021,1004,2019,6,39.34
24/04/2020,1002,2001,9,42.03
06/08/2021,1005,2013,4,25.9
17/04/2022,1004,2004,5,36.92
17/07/2021,1001,2009,8,48.19
13/04/2022,1001,2009,8,60.94
19/05/2019,1001,2015,9,35.99
27/05/2019,1003,2005,4,28.13
29/12/2021,1001,2010,7,90.21
20/12/2020,1001,2001,4,54.39
08/10/2021,1005,2010,8,41.22
13/10/2019,1003,2014,7,56.75
21/05/2019,1002,2005,5,36.78
20/08/2019,1003,2019,7,51.25
01/11/2021,1004,2004,7,32.46
07/07/2019,1004,2018,10,68.01
05/04/2021,1003,2009,10,54.81
24/01/2019,1002,2014,5,41.8
23/09/2019,1002,2005,10,106.19
14/01/2021,1001,2007,6,62.97
24/02/2020,1005,2010,9,71.02
01/04/2020,1003,2006,5,45.97
29/09/2021,1005,2008,8,60.57
11/06/2019,1002,2010,10,81.37
01/02/2020,1001,2009,3,26.18
11/08/2021,1003,2013,10,85.62
16/11/2018,1004,2006,4,29.06
22/02/2020,1002,2002,3,21.96
26/08/2021,1001,2004,10,86.99
17/08/2020,1004,2012,10,98.12
25/09/2022,1001,2014,9,77.83
20/12/2021,1004,2010,9,37.66
11/12/2022,1001,2007,8,85.6
25/06/2018,1004,2014,7,34.62
28/02/2021,1005,2018,9,31.89
08/09/2022,1005,2012,3,16.78
04/06/2019,1001,2011,5,46.43
18/12/2019,1003,2002,3,31.81
12/11/2020,1005,2009,5,26.16
26/10/2020,1001,2017,8,43.95
17/07/2021,1005,2016,6,21.77
02/05/2020,1002,2003,10,217.78
19/05/2021,1004,2004,2,17.5
26/09/2020,1002,2012,7,59.72
13/10/2018,1004,2007,8,58.97
24/03/2022,1001,2020,9,48.25
18/09/2019,1003,2013,2,6.54
05/02/2021,1004,2010,1,8.13
29/09/2022,1005,2002,2,23.15
04/12/2022,1004,2004,10,35.53
28/08/2022,1002,2009,5,72.74
19/03/2021,1001,2010,2,16.95
03/07/2020,1005,2008,3,19.43
24/03/2021,1005,2012,10,139.87
25/04/2022,1003,2009,2,21.26
25/05/2022,1004,2006,2,14.67
11/05/2019,1005,2006,2,9.91
02/08/2022,1004,2005,6,44.16
10/09/2018,1005,2006,4,48.96
09/05/2021,1002,2008,2,9.74
08/06/2018,1004,2003,4,13.66
08/10/2018,1004,2002,9,56.6
08/07/2020,1004,2015,10,50.01
29/05/2018,1004,2012,2,21.02
10/04/2019,1004,2008,1,4.47
04/06/2022,1005,2018,4,28.66
18/05/2018,1004,2001,9,86.38
23/05/2020,1004,2008,6,58.42
30/01/2022,1003,2002,3,19.03
24/06/2022,1004,2005,3,22.76
25/11/2019,1003,2004,2,13.83
10/07/2019,1005,2010,9,53.99
19/07/2018,1003,2009,6,16.09
07/01/2019,1005,2014,1,7.36
21/05/2020,1005,2018,6,46.55
19/05/2021,1003,2005,8,98.41
25/07/2018,1005,2002,8,74.19
09/12/2020,1002,2015,8,45.26
07/04/2022,1001,2012,10,69.6
17/03/2020,1001,2006,3,11.54
22/07/2021,1002,2010,1,6.94
14/06/2021,1004,2001,10,72.61
06/05/2021,1001,2019,8,100.94
27/08/2021,1001,2010,5,39.81
12/04/2022,1004,2016,9,99.57
04/10/2019,1003,2002,2,15.43
31/12/2020,1004,2008,7,37.18
09/07/2019,1004,2015,2,10.19
10/07/2022,1003,2010,3,34.59
27/07/2022,1001,2003,3,17.89
11/10/2021,1002,2010,2,15.21
03/05/2020,1001,2001,1,4.76
19/08/2020,1001,2020,7,20.47
13/06/2019,1001,2004,4,18.85
14/12/2019,1004,2016,9,64.48
18/10/2022,1004,2004,2,16.58
21/02/2020,1005,2004,9,80.99
27/04/2021,1001,2012,3,14.11
15/11/2020,1001,2014,9,67.44
29/07/2019,1001,2020,1,4.47
09/08/2018,1001,2014,4,31.09
04/05/2019,1005,2020,5,15.91
23/11/2018,1001,2001,1,6.48
22/11/2019,1004,2013,7,60.83
08/12/2021,1001,2012,7,73.94
08/12/2021,1005,2015,5,36.23
08/08/2020,1004,2005,7,63.89
10/06/2021,1004,2019,10,70.24
06/07/2020,1004,2001,6,25.47
21/11/2018,1003,2014,6,22.47
26/12/2020,1002,2007,5,33.57
29/01/2022,1004,2001,4,19.74
25/07/2018,1005,2013,8,35.55
31/03/2020,1005,2004,10,60.24
21/02/2018,1004,2016,3,16.74
01/04/2019,1002,2008,3,10.94
12/03/2019,1005,2010,3,11.08
31/12/2019,1001,2018,3,16.71
17/02/2020,1005,2008,2,14.56
09/06/2018,1005,2008,9,31.99
24/03/2020,1004,2015,4,18.48
10/11/2018,1002,2003,1,2.8
19/01/2018,1005,2002,5,37.99
18/10/2020,1005,2010,5,30.66
24/12/2022,1002,2004,9,32.2
10/09/2020,1003,2005,3,20.86
20/10/2020,1004,2006,7,37.57
11/08/2018,1001,2002,3,23.68
06/02/2022,1005,2017,4,23.61
23/06/2019,1005,2010,3,25.79
16/11/2021,1003,2002,1,8.99
19/08/2018,1002,2003,10,66.15
27/03/2020,1005,2011,5,44.32
06/09/2019,1003,2020,4,33.01
22/08/2022,1002,2003,5,24.9
29/10/2019,1005,2001,7,56.31
26/12/2021,1005,2008,4,20.33
31/08/2019,1005,2016,9,90.22
12/03/2022,1003,2007,3,43.49
19/06/2018,1003,2001,8,59.3
01/02/2018,1005,2015,9,42.81
18/08/2021,1002,2015,7,54.4
11/11/2022,1001,2012,8,39.69
25/06/2018,1003,2017,10,88.79
04/01/2020,1002,2020,4,40.07
13/10/2022,1001,2009,6,43.24
22/06/2019,1005,2015,10,35.61
08/04/2020,1002,2006,2,9.27
11/11/2019,1005,2007,8,34.13
26/03/2020,1005,2012,6,27.41
13/09/2019,1003,2004,9,36.63
06/10/2020,1005,2010,2,10.08
01/10/2018,1005,2013,10,108.87
31/10/2019,1002,2005,10,57.24
16/05/2019,1002,2004,3,30.96
08/02/2019,1003,2006,1,3.35
22/09/2022,1001,2007,3,19.56
29/05/2022,1001,2001,3,9.74
21/01/2018,1001,2010,5,17.4
16/06/2019,1001,2019,4,41.99
06/12/2020,1003,2009,3,25.58
28/07/2020,1004,2014,9,67.48
09/01/2019,1003,2006,6,36.47
19/07/2022,1001,2018,1,5.55
26/03/2020,1002,2020,10,73.17
20/03/2018,1002,2017,10,50.71
28/10/2019,1005,2006,7,26.32
23/02/2022,1005,2005,4,17.32
02/06/2019,1001,2002,6,62.38
24/04/2022,1004,2011,2,5.84
11/01/2022,1003,2020,3,27.54
30/09/2021,1003,2013,2,14.67
08/04/2018,1001,2017,4,14.96
29/03/2020,1003,2018,2,10.43
13/03/2021,1005,2007,8,49.34
26/08/2019,1001,2006,9,62.86
15/01/2018,1004,2012,10,29.45
07/01/2018,1005,2008,8,72.98
02/09/2019,1005,2019,7,20.47
02/08/2022,1001,2005,1,5.09
11/03/2021,1001,2020,9,102.9
27/11/2020,1004,2008,10,72.25
17/12/2022,1005,2006,1,6.81
10/09/2020,1004,2005,5,70.41
12/12/2021,1003,2006,1,9.26
29/12/2020,1004,2002,9,84.66
26/04/2020,1002,2005,8,126.89
27/01/2020,1004,2001,3,38.59
19/08/2018,1003,2018,4,32.17
22/02/2019,1004,2011,8,47.3
23/04/2019,1004,2008,7,53.7
24/09/2019,1005,2012,7,40.28
30/10/2018,1002,2007,2,22.27
19/01/2022,1003,2009,2,21.72
19/01/2018,1005,2005,8,88.61
10/08/2019,1002,2002,7,51
20/04/2018,1002,2018,2,15.99
01/07/2021,1004,2002,1,6.97
05/11/2018,1004,2015,2,25.64
29/06/2020,1002,2012,1,8.09
14/05/2020,1003,2020,3,17.57
21/10/2021,1004,2012,3,15.65
06/12/2021,1005,2019,6,55.69
11/02/2022,1005,2002,8,42.75
09/10/2019,1001,2015,6,29.67
20/03/2022,1004,2010,7,61.55
29/04/2019,1001,2012,9,33.13
15/04/2019,1001,2009,2,9.3
25/04/2021,1001,2014,1,6.99
21/06/2019,1002,2005,2,13.25
23/02/2019,1003,2016,10,80.48
12/01/2018,1004,2008,10,65.97
24/01/2021,1001,2009,1,8.62
17/11/2020,1001,2005,8,51.63
28/06/2022,1001,2015,5,63.71
11/03/2021,1002,2020,9,68.23
25/03/2019,1003,2014,6,46.82
29/08/2022,1005,2003,6,35.16
03/07/2020,1003,2017,8,84.89
29/03/2018,1004,2003,3,26.79
09/06/2022,1002,2012,8,37.95
09/07/2021,1003,2015,5,38.86
19/06/2019,1002,2001,10,57.58
06/06/2018,1002,2018,7,26.61
16/04/2020,1004,2009,7,43.55
06/05/2019,1005,2004,8,78.36
13/08/2021,1001,2009,3,13.24
09/10/2022,1003,2012,8,60
03/11/2019,1002,2013,10,36.35
11/09/2021,1005,2011,5,35.82
26/01/2022,1005,2012,5,24.34
31/08/2022,1002,2011,4,18.61
09/05/2021,1003,2003,2,15.36
16/03/2020,1002,2009,3,25.01
24/07/2020,1001,2020,10,101.46
21/08/2019,1004,2003,1,7.08
23/11/2022,1005,2003,5,50.09
03/05/2019,1005,2004,2,7.14
14/09/2018,1004,2018,5,18.55
26/08/2018,1001,2017,4,23.23
18/10/2021,1002,2017,3,21.82
29/12/2018,1002,2005,4,12.77
20/08/2020,1005,2009,2,17.99
08/10/2019,1005,2006,1,5.07
19/05/2019,1004,2012,4,43.91
18/02/2022,1005,2012,5,46.33
02/03/2020,1003,2012,6,30.62
21/07/2019,1004,2005,10,102.31
28/12/2020,1005,2020,7,38.44
09/06/2018,1004,2003,8,45.18
11/04/2020,1005,2009,10,80.62
23/03/2021,1002,2018,2,13.96
16/12/2020,1003,2018,2,6.64
30/07/2020,1001,2014,8,105.07
08/05/2022,1004,2015,10,80.57
31/01/2021,1002,2008,5,42.17
14/06/2021,1005,2018,3,27.8
03/02/2019,1003,2011,10,51.11
27/01/2021,1002,2011,9,55.4
24/08/2021,1004,2004,2,4.68
02/01/2019,1003,2009,6,48.84
29/09/2020,1002,2003,5,21.36
29/09/2018,1002,2008,1,9.32
10/05/2019,1002,2005,9,62.09
21/09/2019,1003,2020,1,5.49
25/06/2020,1004,2001,10,106.88
04/09/2021,1003,2012,6,52.2
13/06/2020,1003,2003,9,80.86
25/05/2018,1003,2010,3,8.31
11/11/2020,1001,2011,4,21.84
02/07/2018,1005,2010,5,26.86
22/02/2020,1003,2018,3,12.63
11/11/2020,1001,2012,5,22.97
15/03/2021,1001,2010,8,36.08
21/11/2022,1001,2003,5,26.24
27/02/2022,1005,2018,8,63.36
19/05/2021,1004,2013,5,44.74
20/11/2020,1003,2018,2,6.45
24/03/2019,1005,2014,5,41.31
31/05/2019,1001,2002,8,61.44
16/04/2019,1005,2019,5,8.69
29/05/2018,1003,2009,10,68.61
02/09/2022,1002,2001,8,86.77
21/11/2019,1005,2007,5,55.85
22/06/2022,1002,2020,6,29.9
20/07/2020,1002,2015,6,21.51
25/12/2021,1004,2013,1,5.01
12/12/2022,1005,2003,10,56.1
31/10/2019,1002,2009,3,10.77
25/10/2020,1005,2011,3,21.61
30/11/2022,1005,2013,3,22.75
25/01/2022,1005,2013,2,13.34
03/09/2019,1004,2018,7,41.53
15/05/2020,1001,2020,1,6.52
26/09/2020,1002,2013,7,45.89
28/11/2018,1004,2012,4,36.65
07/09/2018,1001,2010,9,35.26
01/04/2020,1001,2018,1,5.98
28/08/2022,1003,2015,4,25.37
25/05/2022,1001,2008,1,7.58
11/11/2019,1002,2014,10,68.07
16/12/2021,1005,2007,2,23.71
20/06/2018,1005,2012,6,37.66
06/04/2021,1001,2019,7,30.15
23/05/2020,1004,2003,8,83.23
17/03/2020,1002,2015,4,35.11
05/06/2019,1001,2019,7,53.73
05/07/2020,1003,2015,1,5.44
05/10/2022,1005,2002,3,21.7
16/11/2022,1005,2014,9,34.87
28/08/2021,1002,2014,8,69.06
06/01/2019,1003,2016,1,6.13
07/01/2019,1005,2015,9,25.61
14/12/2020,1003,2010,10,73.04
30/01/2020,1003,2006,9,64.42
15/01/2019,1001,2001,5,72.45
23/01/2020,1003,2013,5,43.95
02/09/2019,1002,2004,1,8.21
15/08/2022,1002,2013,6,58.74
29/12/2021,1001,2005,5,30.16
24/05/2019,1003,2014,9,23.13
05/08/2019,1001,2018,1,10.07
30/09/2022,1001,2011,7,69.08
29/07/2018,1002,2003,6,55.29
09/03/2019,1003,2007,1,3.4
03/09/2019,1001,2007,5,66.3
07/06/2018,1001,2010,3,14.36
24/06/2018,1002,2006,4,43.66
28/12/2019,1004,2019,8,27.53
24/04/2020,1002,2006,8,56.75
30/05/2020,1002,2013,3,23.19
30/06/2019,1005,2003,6,45.83
05/05/2018,1001,2011,2,12.34
26/08/2021,1003,2016,8,60.82
11/07/2018,1003,2019,6,45.33
15/07/2022,1005,2011,2,25.27
08/05/2021,1005,2002,4,26.36
12/12/2022,1004,2016,10,54.63
17/03/2019,1004,2020,5,55.11
09/02/2022,1001,2013,7,48.33
14/09/2022,1001,2002,3,27.7
13/01/2019,1003,2015,7,82.98
28/05/2020,1003,2014,1,4.32
25/09/2020,1002,2018,2,15.58
20/03/2022,1002,2002,8,73.44
17/12/2018,1001,2015,1,4.76
26/11/2018,1004,2020,3,12.73
06/06/2019,1002,2014,5,41.93
01/01/2019,1003,2001,3,19.01
08/08/2018,1004,2012,4,24.66
13/12/2022,1003,2014,6,25.43
05/02/2021,1001,2010,1,7.77
26/12/2019,1005,2009,6,29.13
30/03/2019,1005,2008,4,24.92
15/11/2022,1005,2002,1,11.59
18/04/2020,1003,2012,4,28.43
14/04/2021,1005,2009,4,21.62
23/06/2019,1005,2012,5,46.72
05/05/2019,1005,2008,7,39.41
23/05/2022,1004,2013,3,26.66
07/06/2022,1003,2018,6,30.84
18/12/2019,1001,2017,7,57.34
28/03/2021,1004,2011,6,48.53
03/10/2018,1005,2002,5,53.02
22/07/2022,1004,2016,5,40.8
24/08/2021,1005,2018,6,28.77
26/06/2021,1002,2013,8,25.89
29/04/2020,1003,2004,6,35.89
19/09/2022,1002,2011,7,42.53
30/10/2022,1004,2016,2,14.88
20/09/2018,1005,2015,2,18.51
13/04/2021,1004,2003,9,28.59
13/07/2019,1005,2005,10,46.47
08/07/2021,1002,2007,9,83.37
25/04/2021,1002,2005,1,7.87
27/07/2021,1002,2014,1,6.84
20/08/2020,1002,2019,6,31.71
23/11/2018,1005,2004,2,11.21
02/07/2018,1003,2013,9,90.09
19/01/2022,1003,2009,4,20.58
27/05/2022,1003,2001,8,70.17
06/03/2021,1005,2019,7,42.13
20/10/2019,1004,2014,8,35.5
13/02/2019,1003,2010,1,4.23
27/08/2022,1002,2005,5,71.7
11/06/2018,1003,2014,8,106.74
11/05/2020,1003,2004,5,20.23
01/10/2022,1005,2018,7,68.15
02/12/2022,1001,2007,5,22.68
11/01/2020,1004,2013,6,53.51
11/03/2019,1002,2014,3,46.89
22/10/2022,1003,2019,3,14.78
19/06/2019,1002,2011,4,26.36
24/02/2019,1003,2018,8,45.4
31/01/2022,1004,2007,7,63.63
02/11/2019,1003,2009,8,37.83
28/07/2021,1005,2003,7,30.05
26/11/2018,1005,2005,10,73.16
28/11/2022,1003,2018,2,12.57
04/10/2018,1002,2007,2,16.74
07/03/2019,1005,2005,6,38.15
16/01/2018,1001,2005,7,28.84
15/06/2019,1003,2017,1,6.64
24/04/2021,1003,2015,8,54.03
03/11/2020,1004,2011,2,9.47
13/05/2021,1001,2014,2,13.01
01/03/2019,1003,2020,3,21.97
27/11/2019,1005,2003,4,26.47
19/08/2022,1002,2017,7,59
27/12/2021,1004,2020,2,14.61
03/08/2022,1003,2005,3,28.66
01/06/2021,1005,2005,3,14.93
23/03/2021,1004,2006,10,58.18
01/11/2018,1005,2018,6,36.82
23/12/2019,1003,2015,8,110.77
28/06/2019,1002,2016,8,37.98
09/10/2018,1005,2016,5,36.95
25/09/2018,1002,2012,10,89.73
05/08/2020,1001,2004,1,8.95
27/05/2019,1002,2003,9,115.07
09/08/2021,1005,2019,9,49.9
18/09/2021,1004,2003,9,59.71
06/04/2019,1002,2007,6,22.66
03/05/2020,1001,2017,8,62.05
24/05/2022,1005,2009,1,5
11/07/2020,1005,2006,1,7.28
02/10/2018,1002,2006,8,59.74
26/09/2020,1005,2011,3,17.5
03/07/2019,1002,2016,5,37.19
19/02/2021,1002,2010,2,18.15
19/12/2019,1002,2015,3,11.99
23/12/2018,1002,2015,1,10.84
07/03/2020,1002,2012,6,44.79
11/07/2018,1001,2005,7,56.61
16/11/2022,1005,2005,7,113.8
23/08/2019,1004,2019,6,25.91
04/05/2020,1002,2018,1,4.58
07/03/2021,1002,2019,5,30.91
26/06/2021,1005,2006,2,7.53
10/03/2021,1005,2007,9,68.38
28/01/2018,1003,2003,6,58.59
29/11/2021,1002,2007,9,63.73
23/05/2022,1004,2002,2,12.96
18/03/2019,1002,2012,8,43.81
27/12/2019,1004,2001,9,91.19
22/02/2021,1004,2001,7,58.76
04/04/2021,1003,2006,2,16.25
08/11/2018,1001,2017,10,27.71
14/09/2019,1005,2020,6,35.92
27/01/2021,1004,2019,3,19.96
16/09/2022,1004,2016,2,9.53
18/01/2022,1001,2002,10,90.46
05/12/2022,1004,2007,10,139.04
15/05/2022,1005,2009,5,50.73
01/12/2018,1004,2005,10,63.09
06/03/2018,1002,2013,7,60.91
20/04/2022,1005,2011,10,131.54
28/05/2019,1002,2009,6,42.21
16/01/2020,1001,2005,10,100.69
15/08/2018,1004,2014,8,78.14
31/01/2018,1003,2015,9,67.71
17/08/2018,1003,2016,2,13.06
19/03/2020,1001,2009,8,23.27
10/06/2020,1001,2019,2,11.43
02/12/2022,1003,2001,7,28.99
21/12/2018,1005,2013,3,33.87
20/03/2019,1003,2008,9,82.01
19/02/2019,1003,2005,1,5.12
22/03/2021,1004,2018,4,26.24
22/10/2022,1002,2007,2,13.09
30/10/2022,1002,2001,4,42.49
02/08/2021,1003,2019,7,46.09
01/07/2022,1003,2005,6,26.03
01/02/2018,1002,2003,4,24.6
25/06/2018,1002,2017,1,4.47
01/03/2021,1003,2006,2,13.87
26/09/2021,1001,2019,1,7.75
02/07/2021,1001,2011,8,74.28
28/02/2021,1003,2013,4,30.27
05/09/2019,1003,2008,5,33.28
28/04/2020,1002,2014,5,23.81
18/05/2020,1002,2002,9,76.3
06/07/2020,1005,2012,2,13.88
08/02/2022,1004,2012,5,33.79
26/03/2021,1002,2001,1,5.35
10/12/2022,1002,2017,6,62.92
01/01/2022,1003,2018,8,28.31
14/08/2018,1003,2006,1,8.9
29/12/2019,1003,2017,8,70.58
03/10/2020,1001,2007,10,110.23
11/11/2018,1001,2016,1,3.42
05/07/2019,1005,2009,9,82.9
22/05/2018,1001,2009,4,33.21
27/03/2019,1002,2016,2,19.71
28/09/2020,1005,2001,8,30.58
09/01/2020,1004,2005,2,9.86
16/10/2018,1002,2006,8,70.31
17/12/2021,1003,2006,5,40.27
02/06/2019,1002,2005,3,17.67
24/10/2018,1004,2004,5,41.88
05/11/2018,1001,2010,3,14.44
04/03/2019,1005,2011,2,13.78
18/06/2020,1005,2002,1,9.69
08/06/2018,1005,2007,10,68.49
24/11/2020,1004,2020,10,64.68
28/12/2021,1005,2004,1,5.66
03/05/2022,1002,2009,1,4.9
31/05/2020,1004,2002,9,73.36
18/05/2019,1001,2011,3,30.83
11/09/2018,1003,2007,10,65.51
01/10/2020,1003,2013,1,4.97
11/02/2021,1004,2016,10,42.12
25/11/2020,1003,2020,5,34.9
05/05/2020,1002,2020,3,30.65
24/02/2020,1004,2012,4,23.47
19/12/2020,1003,2006,2,25.58
24/05/2020,1003,2005,7,16.29
07/12/2022,1001,2014,9,52.8
23/12/2022,1004,2001,4,32.98
01/03/2018,1005,2006,5,28.01
11/12/2021,1003,2004,9,64.84
08/05/2020,1002,2019,2,13.97
02/12/2018,1003,2019,3,16.52
02/08/2019,1001,2015,4,18.44
02/09/2021,1002,2004,9,59.54
19/03/2019,1004,2006,3,17.48
15/05/2022,1003,2007,6,22.47
25/01/2021,1003,2012,1,9.19
09/02/2022,1005,2006,4,10.63
19/08/2018,1005,2009,5,30.75
17/12/2019,1005,2006,4,21.7
09/12/2019,1005,2014,1,4.42
29/12/2022,1002,2002,7,50.75
25/02/2021,1005,2002,7,55.67
14/07/2022,1003,2017,4,24.9
15/10/2018,1005,2002,2,19.13
30/05/2018,1002,2010,1,5.01
10/02/2021,1005,2012,8,51.26
21/08/2018,1005,2004,4,26.35
15/09/2022,1004,2005,3,26.35
08/08/2022,1005,2018,1,10.28
09/03/2018,1005,2010,7,102.19
08/10/2019,1005,2020,4,38.96
26/09/2022,1004,2006,3,27.76
16/01/2019,1003,2001,6,42.41
13/11/2020,1005,2015,8,73.85
26/03/2018,1005,2006,5,19.99
01/07/2020,1003,2012,3,17.67
09/11/2022,1001,2004,3,30.79
27/02/2019,1001,2014,8,50.56
15/03/2020,1003,2013,2,10.96
06/07/2019,1001,2002,3,10.09
24/01/2021,1003,2012,2,5.33
29/05/2018,1001,2002,10,66.22
20/05/2022,1005,2009,9,110.82
25/04/2022,1001,2003,1,5.81
30/07/2021,1004,2011,1,7.39
26/09/2022,1003,2005,8,109.05
28/01/2020,1004,2011,6,22.65
30/08/2021,1001,2020,3,24.07
08/07/2020,1002,2020,10,62.2
24/06/2020,1002,2016,7,66.38
07/01/2019,1003,2012,2,13.99
12/03/2022,1004,2002,5,34.34
08/02/2019,1005,2004,7,71.29
07/09/2020,1004,2007,5,37.6
27/03/2020,1002,2005,7,42.17
19/11/2018,1001,2014,7,18.38
05/06/2021,1002,2018,6,40.73
25/12/2020,1001,2020,4,33.55
25/11/2020,1004,2011,8,72.63
28/09/2019,1003,2001,2,18.37
25/01/2022,1005,2018,8,32.24
31/10/2021,1005,2015,8,51.44
18/10/2018,1004,2017,2,20.14
18/10/2018,1002,2011,3,16.65
01/12/2018,1001,2018,4,42.63
11/02/2022,1001,2005,7,58.4
28/10/2018,1001,2017,5,23.62
30/12/2022,1001,2015,4,24.28
30/07/2021,1004,2016,2,12.27
24/03/2021,1005,2014,5,43.04
22/10/2019,1005,2015,10,56.53
28/04/2018,1001,2002,1,4.39
19/01/2020,1002,2001,10,77.44
29/08/2018,1005,2015,8,36.66
05/05/2018,1001,2011,2,13.85
09/12/2018,1004,2014,2,15.68
19/08/2020,1002,2003,8,44.57
08/06/2020,1003,2018,6,56.62
01/08/2021,1004,2019,3,14.87
23/02/2021,1001,2017,8,46.34
10/09/2019,1005,2015,2,11.88
30/05/2021,1003,2007,6,41.19
29/04/2022,1001,2016,4,38.01
16/12/2018,1005,2002,5,25.96
25/10/2022,1005,2020,2,12.77
28/08/2022,1002,2003,1,7.54
21/08/2021,1005,2008,1,7.82
11/03/2021,1003,2011,3,36.65
04/10/2020,1003,2001,2,7.41
19/03/2021,1004,2006,2,8.34
15/10/2019,1005,2003,4,17.12
25/08/2020,1005,2010,2,7.5
05/08/2020,1004,2020,1,6.03
15/01/2020,1004,2015,7,40.47
15/10/2018,1001,2017,6,32.1
21/06/2019,1003,2004,3,22.33
06/01/2022,1001,2004,2,12.57
03/03/2022,1001,2019,1,7.34
13/09/2019,1004,2008,10,66.78
20/03/2018,1001,2003,4,53.42
31/07/2019,1001,2017,1,8.37
24/08/2022,1003,2020,9,82.98
19/06/2021,1005,2002,3,24.32
29/09/2022,1002,2017,10,78.29
29/05/2020,1003,2016,9,73.15
08/03/2020,1004,2008,10,50.83
17/08/2020,1004,2005,9,105.57
27/12/2019,1002,2004,7,58.73
03/02/2018,1001,2003,9,82.42
01/10/2020,1004,2012,3,16.8
01/08/2019,1005,2001,4,95.61
14/06/2019,1001,2016,5,28.88
19/09/2018,1004,2017,6,42.83
22/06/2022,1003,2008,4,25.37
18/03/2019,1002,2014,3,12.53
21/02/2019,1003,2005,3,29.26
02/04/2020,1004,2004,6,17.88
07/06/2022,1004,2019,10,77.23
30/05/2022,1005,2003,3,30.97
13/02/2021,1002,2008,2,7.4
10/03/2018,1005,2015,7,67.51
01/09/2019,1002,2013,4,25.92
18/01/2021,1003,2009,9,69.45
29/04/2019,1002,2005,8,57.2
21/09/2018,1002,2002,10,57.54
31/07/2019,1001,2001,2,10.26
04/07/2019,1002,2018,8,79.45
27/07/2021,1001,2002,6,24.78
08/12/2021,1003,2004,4,32.53
26/06/2022,1005,2013,2,25.39
30/01/2020,1001,2014,8,39.81
02/08/2019,1005,2001,3,21.12
26/07/2018,1004,2011,3,12.52
12/02/2022,1001,2017,10,66.28
26/10/2020,1003,2013,9,46.53
17/01/2022,1003,2018,9,70.58
19/06/2021,1003,2010,9,26.79
04/01/2020,1004,2002,8,26.18
27/10/2020,1001,2008,2,9.04
01/12/2020,1001,2001,2,12.72
30/04/2019,1002,2017,9,50.47
01/08/2018,1005,2020,9,68.03
20/01/2018,1005,2018,7,63.75
02/11/2019,1004,2016,4,27.05
03/04/2019,1002,2017,8,44.88
19/12/2018,1004,2011,9,75.08
15/12/2022,1001,2018,5,21.93
02/03/2021,1004,2009,2,6.63
29/11/2021,1002,2008,4,22.96
09/11/2018,1002,2012,6,23.9
02/11/2021,1003,2010,1,6.09
25/08/2019,1004,2016,2,14.78
22/11/2022,1004,2007,8,68.15
